iter	Passed	Remaining
4771	243565	113718
4772	243612	113665
4773	243658	113612
4774	243704	113558
4775	243751	113505
4776	243797	113452
4777	243844	113399
4778	243890	113346
4779	243937	113293
4780	243983	113239
4781	244030	113186
4782	244076	113133
4783	244123	113080
4784	244168	113026
4785	244214	112973
4786	244259	112919
4787	244306	112866
4788	244353	112813
4789	244398	112760
4790	244447	112707
4791	244494	112655
4792	244541	112602
4793	244586	112548
4794	244633	112495
4795	244678	112442
4796	244726	112389
4797	244771	112335
4798	244817	112282
4799	244863	112228
4800	244908	112175
4801	244954	112121
4802	245001	112069
4803	245048	112016
4804	245094	111963
4805	245144	111911
4806	245191	111858
4807	245237	111805
4808	245299	111759
4809	245344	111705
4810	245390	111652
4811	245438	111599
4812	245484	111546
4813	245532	111494
4814	245577	111440
4815	245623	111387
4816	245668	111333
4817	245715	111280
4818	245761	111227
4819	245807	111174
4820	245852	111120
4821	245899	111067
4822	245945	111014
4823	245992	110961
4824	246037	110908
4825	246084	110855
4826	246131	110802
4827	246263	110787
4828	246356	110755
4829	246401	110702
4830	246448	110649
4831	246497	110597
4832	246546	110545
4833	246592	110492
4834	246639	110439
4835	246684	110385
4836	246731	110333
4837	246778	110280
4838	246825	110227
4839	246871	110173
4840	246916	110120
4841	246962	110067
4842	247009	110014
4843	247054	109960
4844	247101	109908
4845	247151	109856
4846	247208	109808
4847	247254	109755
4848	247300	109701
4849	247348	109649
4850	247392	109595
4851	247439	109542
4852	247487	109490
4853	247534	109437
4854	247580	109384
4855	247628	109331
4856	247674	109278
4857	247722	109226
4858	247782	109179
4859	247837	109129
4860	247886	109078
4861	247931	109024
4862	247978	108971
4863	248025	108919
4864	248072	108866
4865	248120	108813
4866	248166	108760
4867	248212	108707
4868	248259	108655
4869	248305	108601
4870	248349	108547
4871	248396	108495
4872	248443	108442
4873	248489	108389
4874	248535	108335
4875	248580	108282
4876	248625	108229
4877	248671	108175
4878	248717	108122
4879	248764	108069
4880	248809	108016
4881	248854	107962
4882	248900	107909
4883	248946	107856
4884	248992	107803
4885	249036	107749
4886	249081	107695
4887	249127	107642
4888	249173	107589
4889	249219	107536
4890	249265	107483
4891	249311	107430
4892	249358	107377
4893	249403	107324
4894	249449	107270
4895	249495	107217
4896	249541	107164
4897	249587	107111
4898	249634	107059
4899	249679	107005
4900	249730	106954
4901	249778	106902
4902	249823	106848
4903	249868	106795
4904	249914	106742
4905	249962	106690
4906	250009	106637
4907	250059	106586
4908	250106	106533
4909	250152	106480
4910	250198	106427
4911	250244	106374
4912	250290	106321
4913	250337	106268
4914	250382	106215
4915	250429	106162
4916	250478	106110
4917	250525	106058
4918	250571	106005
4919	250617	105952
4920	250663	105899
4921	250710	105846
4922	250755	105793
4923	250802	105740
4924	250849	105687
4925	250895	105634
4926	250942	105582
4927	250991	105530
4928	251108	105507
4929	251174	105462
4930	251225	105411
4931	251271	105358
4932	251317	105305
4933	251363	105252
4934	251410	105200
4935	251458	105147
4936	251505	105095
4937	251552	105042
4938	251597	104989
4939	251643	104936
4940	251689	104883
4941	251736	104830
4942	251783	104778
4943	251829	104725
4944	251875	104672
4945	251922	104619
4946	251968	104566
4947	252013	104513
4948	252059	104460
4949	252106	104407
4950	252152	104354
4951	252199	104302
4952	252246	104249
4953	252293	104197
4954	252338	104143
4955	252389	104092
4956	252436	104040
4957	252484	103987
4958	252531	103935
4959	252579	103883
4960	252625	103830
4961	252672	103777
4962	252717	103724
4963	252764	103672
4964	252812	103619
4965	252857	103566
4966	252904	103514
4967	252952	103461
4968	252999	103409
4969	253045	103356
4970	253092	103304
4971	253139	103251
4972	253185	103198
4973	253232	103146
4974	253279	103093
4975	253325	103040
4976	253372	102988
4977	253412	102932
4978	253458	102879
4979	253503	102826
4980	253551	102774
4981	253597	102721
4982	253642	102668
4983	253693	102617
4984	253740	102565
4985	253787	102512
4986	253834	102460
4987	253879	102406
4988	253925	102354
4989	253972	102301
4990	254018	102248
4991	254065	102196
4992	254112	102143
4993	254159	102091
4994	254206	102038
4995	254252	101986
4996	254299	101933
4997	254345	101880
4998	254389	101827
4999	254436	101774
5000	254484	101722
5001	254530	101669
5002	254575	101616
5003	254621	101563
5004	254668	101511
5005	254717	101459
5006	254765	101407
5007	254812	101355
5008	254858	101302
5009	254905	101249
5010	254952	101197
5011	254998	101144
5012	255045	101092
5013	255090	101039
5014	255137	100986
5015	255183	100933
5016	255231	100881
5017	255277	100829
5018	255325	100776
5019	255371	100724
5020	255420	100672
5021	255467	100620
5022	255527	100572
5023	255573	100520
5024	255620	100467
5025	255666	100414
5026	255714	100363
5027	255766	100312
5028	255902	100294
5029	255964	100248
5030	256010	100195
5031	256056	100143
5032	256103	100090
5033	256150	100038
5034	256197	99985
5035	256243	99932
5036	256289	99880
5037	256335	99827
5038	256383	99775
5039	256429	99722
5040	256480	99671
5041	256526	99618
5042	256574	99566
5043	256620	99514
5044	256667	99461
5045	256712	99408
5046	256758	99356
5047	256804	99303
5048	256852	99251
5049	256898	99198
5050	256944	99145
5051	256990	99092
5052	257037	99040
5053	257084	98988
5054	257130	98935
5055	257176	98882
5056	257222	98830
5057	257268	98777
5058	257313	98724
5059	257358	98671
5060	257406	98619
5061	257453	98566
5062	257499	98513
5063	257546	98461
5064	257592	98409
5065	257638	98356
5066	257684	98303
5067	257742	98255
5068	257788	98202
5069	257835	98150
5070	257882	98097
5071	257929	98045
5072	257975	97992
5073	258021	97940
5074	258068	97887
5075	258115	97835
5076	258164	97784
5077	258210	97731
5078	258257	97679
5079	258319	97632
5080	258364	97579
5081	258410	97527
5082	258457	97474
5083	258504	97422
5084	258548	97368
5085	258595	97316
5086	258641	97263
5087	258686	97210
5088	258733	97158
5089	258780	97106
5090	258828	97054
5091	258874	97001
5092	258921	96949
5093	258967	96896
5094	259014	96844
5095	259061	96792
5096	259107	96739
5097	259154	96687
5098	259199	96634
5099	259245	96581
5100	259290	96528
5101	259349	96481
5102	259397	96429
5103	259445	96377
5104	259491	96324
5105	259538	96272
5106	259585	96219
5107	259630	96167
5108	259676	96114
5109	259722	96061
5110	259768	96009
5111	259815	95956
5112	259861	95904
5113	259908	95851
5114	259955	95799
5115	260002	95747
5116	260048	95694
5117	260094	95642
5118	260141	95590
5119	260189	95538
5120	260236	95485
5121	260282	95433
5122	260329	95381
5123	260380	95330
5124	260428	95278
5125	260481	95228
5126	260529	95176
5127	260579	95125
5128	260685	95095
5129	260751	95049
5130	260797	94997
5131	260843	94944
5132	260890	94892
5133	260935	94839
5134	260981	94787
5135	261027	94734
5136	261075	94682
5137	261122	94630
5138	261168	94577
5139	261215	94525
5140	261260	94472
5141	261305	94419
5142	261351	94367
5143	261397	94314
5144	261446	94262
5145	261492	94210
5146	261538	94158
5147	261586	94106
5148	261633	94053
5149	261690	94005
5150	261735	93952
5151	261783	93900
5152	261828	93847
5153	261875	93795
5154	261923	93743
5155	261970	93691
5156	262018	93639
5157	262064	93587
5158	262111	93534
5159	262159	93483
5160	262205	93430
5161	262250	93377
5162	262296	93325
5163	262339	93271
5164	262385	93219
5165	262430	93166
5166	262477	93114
5167	262523	93061
5168	262568	93008
5169	262614	92956
5170	262660	92903
5171	262707	92851
5172	262753	92799
5173	262790	92743
5174	262836	92691
5175	262883	92639
5176	262930	92587
5177	262977	92534
5178	263023	92482
5179	263068	92429
5180	263114	92376
5181	263178	92330
5182	263234	92281
5183	263281	92229
5184	263327	92177
5185	263373	92124
5186	263419	92072
5187	263466	92020
5188	263511	91967
5189	263558	91915
5190	263605	91863
5191	263651	91810
5192	263698	91758
5193	263743	91706
5194	263788	91653
5195	263834	91600
5196	263880	91548
5197	263929	91496
5198	263974	91444
5199	264021	91392
5200	264067	91339
5201	264114	91287
5202	264161	91235
5203	264208	91183
5204	264253	91130
5205	264301	91078
5206	264349	91027
5207	264396	90975
5208	264442	90922
5209	264488	90870
5210	264535	90818
5211	264582	90766
5212	264628	90713
5213	264674	90661
5214	264720	90608
5215	264766	90556
5216	264813	90504
5217	264861	90453
5218	264908	90400
5219	264954	90348
5220	265001	90296
5221	265048	90244
5222	265094	90192
5223	265141	90139
5224	265189	90088
5225	265233	90035
5226	265294	89987
5227	265345	89937
5228	265476	89913
5229	265529	89863
5230	265576	89811
5231	265622	89759
5232	265667	89706
5233	265713	89654
5234	265760	89602
5235	265805	89549
5236	265853	89497
5237	265900	89445
5238	265946	89393
5239	265991	89340
5240	266037	89288
5241	266083	89235
5242	266129	89183
5243	266175	89131
5244	266223	89079
5245	266270	89027
5246	266317	88975
5247	266363	88923
5248	266410	88871
5249	266457	88819
5250	266504	88767
5251	266551	88715
5252	266597	88662
5253	266644	88610
5254	266691	88558
5255	266738	88506
5256	266784	88454
5257	266829	88401
5258	266876	88349
5259	266922	88297
5260	266968	88245
5261	267014	88192
5262	267060	88140
5263	267107	88088
5264	267154	88036
5265	267202	87985
5266	267250	87933
5267	267296	87881
5268	267344	87829
5269	267392	87777
5270	267438	87725
5271	267484	87673
5272	267531	87621
5273	267577	87569
5274	267632	87519
5275	267678	87467
5276	267724	87414
5277	267770	87362
5278	267816	87310
5279	267862	87258
5280	267908	87205
5281	267971	87159
5282	268019	87107
5283	268064	87055
5284	268111	87003
5285	268157	86950
5286	268205	86899
5287	268251	86847
5288	268297	86794
5289	268344	86742
5290	268391	86690
5291	268438	86638
5292	268485	86586
5293	268531	86534
5294	268576	86482
5295	268621	86429
5296	268683	86382
5297	268729	86330
5298	268776	86278
5299	268821	86225
5300	268868	86173
5301	268916	86122
5302	268963	86070
5303	269010	86018
5304	269057	85966
5305	269104	85914
5306	269152	85862
5307	269197	85810
5308	269244	85758
5309	269289	85706
5310	269336	85654
5311	269383	85602
5312	269431	85550
5313	269478	85498
5314	269525	85446
5315	269570	85394
5316	269616	85342
5317	269663	85290
5318	269709	85238
5319	269755	85185
5320	269801	85133
5321	269857	85084
5322	269903	85032
5323	269949	84980
5324	269994	84927
5325	270040	84875
5326	270087	84823
5327	270141	84774
5328	270252	84742
5329	270309	84693
5330	270357	84641
5331	270402	84589
5332	270449	84537
5333	270495	84485
5334	270540	84433
5335	270586	84380
5336	270633	84328
5337	270681	84277
5338	270727	84225
5339	270773	84173
5340	270820	84121
5341	270866	84068
5342	270912	84016
5343	270959	83965
5344	271005	83912
5345	271069	83866
5346	271114	83813
5347	271161	83762
5348	271208	83710
5349	271255	83658
5350	271302	83606
5351	271348	83554
5352	271394	83502
5353	271440	83449
5354	271487	83398
5355	271533	83346
5356	271580	83294
5357	271627	83242
5358	271674	83190
5359	271721	83138
5360	271767	83086
5361	271813	83034
5362	271860	82982
5363	271909	82931
5364	271956	82879
5365	272002	82827
5366	272050	82775
5367	272097	82724
5368	272144	82672
5369	272188	82619
5370	272235	82567
5371	272281	82515
5372	272327	82463
5373	272375	82411
5374	272421	82359
5375	272466	82307
5376	272513	82255
5377	272559	82203
5378	272605	82151
5379	272653	82100
5380	272698	82047
5381	272750	81997
5382	272795	81945
5383	272842	81893
5384	272889	81841
5385	272935	81789
5386	272980	81737
5387	273027	81685
5388	273075	81633
5389	273122	81582
5390	273170	81530
5391	273215	81478
5392	273261	81426
5393	273307	81374
5394	273353	81322
5395	273401	81270
5396	273447	81218
5397	273493	81166
5398	273539	81114
5399	273585	81062
5400	273629	81009
5401	273675	80957
5402	273722	80905
5403	273767	80853
5404	273813	80801
5405	273860	80749
5406	273907	80698
5407	273954	80646
5408	273999	80594
5409	274046	80542
5410	274092	80490
5411	274137	80438
5412	274182	80385
5413	274230	80334
5414	274277	80282
5415	274323	80230
5416	274370	80178
5417	274416	80126
5418	274462	80074
5419	274508	80022
5420	274555	79970
5421	274601	79918
5422	274648	79867
5423	274694	79815
5424	274740	79763
5425	274786	79711
5426	274833	79659
5427	274881	79608
5428	274975	79570
5429	275054	79527
5430	275101	79475
5431	275146	79423
5432	275192	79371
5433	275239	79319
5434	275284	79267
5435	275330	79215
5436	275378	79164
5437	275424	79112
5438	275468	79059
5439	275516	79008
5440	275563	78956
5441	275609	78904
5442	275655	78852
5443	275703	78801
5444	275748	78749
5445	275794	78697
5446	275840	78645
5447	275888	78593
5448	275934	78541
5449	275980	78489
5450	276026	78438
5451	276073	78386
5452	276119	78334
5453	276166	78282
5454	276213	78230
5455	276259	78179
5456	276323	78132
5457	276373	78081
5458	276420	78029
5459	276466	77977
5460	276512	77925
5461	276558	77873
5462	276603	77821
5463	276664	77773
5464	276710	77722
5465	276757	77670
5466	276803	77618
5467	276849	77566
5468	276896	77514
5469	276943	77463
5470	276988	77411
5471	277035	77359
5472	277101	77312
5473	277148	77261
5474	277194	77209
5475	277240	77157
5476	277287	77105
5477	277334	77054
5478	277380	77002
5479	277426	76950
5480	277472	76898
5481	277518	76846
5482	277564	76794
5483	277610	76742
5484	277657	76691
5485	277703	76639
5486	277750	76587
5487	277795	76535
5488	277842	76483
5489	277887	76431
5490	277935	76380
5491	277981	76328
5492	278028	76276
5493	278091	76229
5494	278136	76177
5495	278182	76125
5496	278229	76073
5497	278274	76021
5498	278321	75970
5499	278369	75918
5500	278415	75867
5501	278462	75815
5502	278508	75763
5503	278554	75711
5504	278599	75659
5505	278647	75608
5506	278699	75557
5507	278746	75506
5508	278793	75454
5509	278841	75403
5510	278888	75351
5511	278934	75300
5512	278979	75248
5513	279026	75196
5514	279073	75144
5515	279119	75093
5516	279165	75041
5517	279212	74989
5518	279258	74937
5519	279305	74886
5520	279353	74835
5521	279400	74783
5522	279447	74731
5523	279493	74679
5524	279539	74628
5525	279585	74576
5526	279631	74524
5527	279679	74473
5528	279786	74437
5529	279875	74397
5530	279926	74346
5531	279974	74295
5532	280022	74244
5533	280067	74192
5534	280113	74140
5535	280160	74088
5536	280226	74042
5537	280272	73990
5538	280319	73938
5539	280366	73887
5540	280413	73835
5541	280460	73784
5542	280506	73732
5543	280553	73680
5544	280599	73628
5545	280646	73577
5546	280692	73525
5547	280739	73473
5548	280784	73422
5549	280830	73370
5550	280876	73318
5551	280922	73266
5552	280968	73214
5553	281015	73163
5554	281064	73112
5555	281110	73060
5556	281157	73008
5557	281203	72956
5558	281250	72905
5559	281298	72854
5560	281345	72802
5561	281392	72751
5562	281438	72699
5563	281484	72647
5564	281530	72596
5565	281577	72544
5566	281623	72492
5567	281670	72441
5568	281717	72389
5569	281763	72337
5570	281801	72283
5571	281847	72232
5572	281893	72180
5573	281937	72128
5574	281984	72076
5575	282029	72024
5576	282074	71972
5577	282121	71921
5578	282167	71869
5579	282211	71817
5580	282258	71765
5581	282305	71714
5582	282350	71662
5583	282397	71610
5584	282442	71558
5585	282489	71507
5586	282536	71455
5587	282583	71404
5588	282628	71352
5589	282673	71300
5590	282718	71248
5591	282765	71197
5592	282811	71145
5593	282856	71093
5594	282902	71041
5595	282948	70990
5596	282995	70938
5597	283041	70886
5598	283086	70834
5599	283133	70783
5600	283179	70731
5601	283228	70680
5602	283273	70628
5603	283320	70577
5604	283367	70525
5605	283417	70475
5606	283464	70423
5607	283512	70372
5608	283559	70321
5609	283605	70269
5610	283652	70217
5611	283696	70165
5612	283741	70113
5613	283787	70062
5614	283834	70010
5615	283880	69959
5616	283926	69907
5617	283970	69855
5618	284017	69803
5619	284064	69752
5620	284111	69701
5621	284159	69650
5622	284241	69607
5623	284286	69555
5624	284333	69503
5625	284379	69452
5626	284425	69400
5627	284476	69349
5628	284605	69318
5629	284669	69271
5630	284720	69220
5631	284766	69169
5632	284812	69117
5633	284858	69065
5634	284904	69014
5635	284949	68962
5636	284995	68910
5637	285043	68859
5638	285090	68808
5639	285137	68756
5640	285184	68705
5641	285230	68653
5642	285277	68602
5643	285323	68550
5644	285369	68498
5645	285415	68447
5646	285460	68395
5647	285507	68343
5648	285551	68291
5649	285597	68240
5650	285644	68188
5651	285692	68137
5652	285737	68085
5653	285783	68034
5654	285828	67982
5655	285875	67930
5656	285921	67879
5657	285968	67827
5658	286013	67775
5659	286058	67724
5660	286106	67672
5661	286151	67621
5662	286197	67569
5663	286242	67517
5664	286291	67466
5665	286338	67415
5666	286385	67364
5667	286430	67312
5668	286476	67260
5669	286522	67209
5670	286568	67157
5671	286614	67105
5672	286659	67053
5673	286705	67002
5674	286751	66950
5675	286797	66899
5676	286843	66847
5677	286891	66796
5678	286937	66744
5679	286988	66694
5680	287062	66649
5681	287112	66598
5682	287172	66550
5683	287223	66500
5684	287268	66448
5685	287315	66396
5686	287368	66346
5687	287419	66296
5688	287480	66248
5689	287566	66205
5690	287635	66159
5691	287692	66110
5692	287740	66059
5693	287787	66008
5694	287835	65956
5695	287892	65907
5696	287939	65856
5697	287985	65805
5698	288034	65754
5699	288080	65702
5700	288128	65651
5701	288175	65600
5702	288222	65548
5703	288268	65497
5704	288329	65449
5705	288392	65401
5706	288459	65354
5707	288504	65302
5708	288553	65251
5709	288600	65200
5710	288648	65149
5711	288695	65098
5712	288744	65047
5713	288796	64996
5714	288844	64945
5715	288891	64894
5716	288939	64843
5717	288986	64792
5718	289034	64740
5719	289082	64689
5720	289138	64640
5721	289263	64606
5722	289311	64555
5723	289363	64505
5724	289420	64456
5725	289520	64416
5726	289588	64369
5727	289639	64319
5728	289688	64268
5729	289735	64217
5730	289802	64170
5731	289866	64122
5732	289923	64073
5733	289969	64021
5734	290017	63970
5735	290063	63919
5736	290110	63867
5737	290157	63816
5738	290204	63765
5739	290250	63713
5740	290323	63667
5741	290386	63620
5742	290454	63573
5743	290500	63521
5744	290549	63470
5745	290596	63419
5746	290644	63368
5747	290689	63316
5748	290737	63265
5749	290784	63213
5750	290830	63162
5751	290877	63111
5752	290923	63059
5753	290973	63008
5754	291020	62957
5755	291065	62905
5756	291112	62854
5757	291159	62803
5758	291206	62751
5759	291253	62700
5760	291299	62648
5761	291345	62597
5762	291392	62546
5763	291439	62494
5764	291487	62443
5765	291532	62391
5766	291580	62340
5767	291629	62289
5768	291676	62238
5769	291723	62187
5770	291770	62135
5771	291817	62084
5772	291865	62033
5773	291911	61981
5774	291970	61933
5775	292017	61881
5776	292064	61830
5777	292112	61779
5778	292158	61727
5779	292206	61676
5780	292253	61625
5781	292298	61573
5782	292345	61522
5783	292393	61471
5784	292439	61419
5785	292488	61368
5786	292535	61317
5787	292582	61266
5788	292629	61215
5789	292675	61163
5790	292721	61112
5791	292768	61060
5792	292814	61009
5793	292862	60958
5794	292907	60906
5795	292954	60855
5796	293000	60803
5797	293048	60752
5798	293096	60701
5799	293143	60650
5800	293190	60599
5801	293237	60547
5802	293283	60496
5803	293330	60445
5804	293377	60393
5805	293422	60342
5806	293469	60290
5807	293515	60239
5808	293561	60187
5809	293607	60136
5810	293653	60085
5811	293700	60033
5812	293748	59982
5813	293795	59931
5814	293841	59880
5815	293889	59828
5816	293934	59777
5817	293980	59725
5818	294026	59674
5819	294074	59623
5820	294119	59571
5821	294165	59520
5822	294210	59468
5823	294256	59417
5824	294302	59365
5825	294350	59314
5826	294397	59263
5827	294444	59212
5828	294495	59161
5829	294579	59117
5830	294636	59068
5831	294683	59017
5832	294731	58966
5833	294777	58915
5834	294823	58863
5835	294870	58812
5836	294919	58761
5837	294965	58710
5838	295012	58658
5839	295060	58607
5840	295109	58556
5841	295156	58505
5842	295203	58454
5843	295250	58403
5844	295297	58352
5845	295344	58301
5846	295392	58249
5847	295438	58198
5848	295484	58147
5849	295531	58095
5850	295580	58045
5851	295631	57994
5852	295678	57943
5853	295724	57892
5854	295773	57841
5855	295820	57790
5856	295867	57738
5857	295915	57687
5858	295961	57636
5859	296008	57585
5860	296056	57534
5861	296105	57483
5862	296153	57432
5863	296200	57381
5864	296247	57330
5865	296294	57278
5866	296341	57227
5867	296389	57176
5868	296437	57125
5869	296483	57074
5870	296529	57022
5871	296576	56971
5872	296622	56920
5873	296668	56869
5874	296716	56818
5875	296763	56766
5876	296809	56715
5877	296857	56664
5878	296904	56613
5879	296951	56562
5880	296997	56510
5881	297044	56459
5882	297092	56408
5883	297139	56357
5884	297189	56306
5885	297235	56255
5886	297283	56204
5887	297329	56153
5888	297376	56102
5889	297423	56050
5890	297471	55999
5891	297518	55948
5892	297564	55897
5893	297611	55846
5894	297658	55795
5895	297706	55744
5896	297752	55692
5897	297800	55641
5898	297847	55590
5899	297893	55539
5900	297940	55488
5901	297987	55437
5902	298033	55385
5903	298081	55334
5904	298128	55283
5905	298188	55235
5906	298236	55184
5907	298281	55132
5908	298334	55082
5909	298385	55032
5910	298431	54980
5911	298479	54929
5912	298525	54878
5913	298573	54827
5914	298620	54776
5915	298665	54725
5916	298712	54673
5917	298759	54622
5918	298806	54571
5919	298854	54520
5920	298906	54470
5921	298953	54419
5922	299000	54368
5923	299046	54317
5924	299092	54265
5925	299139	54214
5926	299187	54163
5927	299237	54113
5928	299358	54075
5929	299413	54025
5930	299459	53974
5931	299504	53922
5932	299556	53872
5933	299603	53821
5934	299649	53770
5935	299697	53719
5936	299744	53668
5937	299789	53616
5938	299835	53565
5939	299882	53514
5940	299929	53463
5941	299976	53412
5942	300024	53361
5943	300070	53309
5944	300118	53259
5945	300165	53207
5946	300210	53156
5947	300241	53102
5948	300288	53051
5949	300335	53000
5950	300382	52949
5951	300429	52898
5952	300475	52846
5953	300521	52795
5954	300568	52744
5955	300632	52696
5956	300679	52645
5957	300725	52594
5958	300773	52543
5959	300820	52492
5960	300868	52441
5961	300915	52390
5962	300962	52339
5963	301010	52288
5964	301057	52237
5965	301116	52188
5966	301161	52136
5967	301208	52085
5968	301255	52034
5969	301303	51983
5970	301349	51932
5971	301395	51881
5972	301443	51830
5973	301489	51779
5974	301535	51727
5975	301581	51676
5976	301627	51625
5977	301674	51574
5978	301720	51523
5979	301766	51471
5980	301814	51421
5981	301861	51369
5982	301908	51318
5983	301955	51267
5984	302001	51216
5985	302047	51165
5986	302095	51114
5987	302141	51063
5988	302189	51012
5989	302235	50961
5990	302282	50910
5991	302329	50859
5992	302376	50808
5993	302421	50756
5994	302467	50705
5995	302513	50654
5996	302559	50603
5997	302605	50551
5998	302651	50500
5999	302698	50449
6000	302744	50398
6001	302791	50347
6002	302837	50296
6003	302883	50245
6004	302930	50194
6005	302979	50143
6006	303027	50092
6007	303077	50042
6008	303124	49991
6009	303170	49939
6010	303217	49888
6011	303264	49837
6012	303311	49786
6013	303357	49735
6014	303404	49684
6015	303450	49633
6016	303496	49582
6017	303543	49531
6018	303591	49480
6019	303637	49429
6020	303684	49378
6021	303731	49327
6022	303778	49276
6023	303826	49225
6024	303873	49174
6025	303920	49123
6026	303958	49071
6027	304008	49020
6028	304091	48975
6029	304183	48931
6030	304232	48880
6031	304278	48829
6032	304325	48778
6033	304371	48727
6034	304418	48676
6035	304464	48625
6036	304510	48574
6037	304556	48523
6038	304602	48472
6039	304647	48420
6040	304695	48369
6041	304741	48318
6042	304788	48267
6043	304834	48216
6044	304881	48165
6045	304930	48114
6046	304976	48064
6047	305023	48012
6048	305070	47961
6049	305116	47910
6050	305163	47859
6051	305211	47809
6052	305258	47758
6053	305306	47707
6054	305353	47656
6055	305401	47605
6056	305447	47554
6057	305494	47503
6058	305540	47452
6059	305587	47401
6060	305635	47350
6061	305682	47299
6062	305731	47248
6063	305777	47197
6064	305824	47146
6065	305870	47095
6066	305917	47044
6067	305964	46993
6068	306010	46942
6069	306057	46891
6070	306103	46840
6071	306151	46789
6072	306198	46739
6073	306245	46688
6074	306292	46637
6075	306348	46587
6076	306429	46541
6077	306477	46491
6078	306523	46439
6079	306570	46389
6080	306617	46338
6081	306665	46287
6082	306712	46236
6083	306759	46185
6084	306807	46134
6085	306854	46083
6086	306899	46032
6087	306946	45981
6088	306993	45930
6089	307039	45879
6090	307088	45828
6091	307135	45777
6092	307186	45727
6093	307232	45676
6094	307279	45625
6095	307326	45574
6096	307373	45523
6097	307420	45472
6098	307469	45422
6099	307516	45371
6100	307567	45320
6101	307614	45269
6102	307660	45218
6103	307706	45167
6104	307754	45117
6105	307804	45066
6106	307852	45015
6107	307897	44964
6108	307945	44914
6109	307992	44863
6110	308039	44812
6111	308086	44761
6112	308133	44710
6113	308180	44659
6114	308228	44608
6115	308278	44558
6116	308325	44507
6117	308371	44456
6118	308417	44405
6119	308464	44354
6120	308511	44303
6121	308558	44252
6122	308605	44201
6123	308651	44150
6124	308699	44099
6125	308747	44049
6126	308826	44002
6127	308879	43952
6128	308982	43909
6129	309051	43862
6130	309097	43811
6131	309144	43760
6132	309191	43709
6133	309237	43658
6134	309284	43607
6135	309330	43556
6136	309377	43505
6137	309424	43454
6138	309471	43403
6139	309518	43352
6140	309567	43302
6141	309615	43251
6142	309676	43202
6143	309728	43152
6144	309774	43101
6145	309823	43050
6146	309870	42999
6147	309917	42948
6148	309964	42898
6149	310011	42847
6150	310058	42796
6151	310105	42745
6152	310151	42694
6153	310198	42643
6154	310244	42592
6155	310291	42541
6156	310339	42490
6157	310388	42440
6158	310435	42389
6159	310482	42338
6160	310529	42287
6161	310577	42236
6162	310625	42186
6163	310671	42135
6164	310718	42084
6165	310765	42033
6166	310812	41982
6167	310859	41931
6168	310907	41880
6169	310954	41830
6170	311002	41779
6171	311049	41728
6172	311097	41677
6173	311143	41626
6174	311207	41578
6175	311253	41527
6176	311301	41476
6177	311349	41425
6178	311416	41377
6179	311464	41326
6180	311509	41275
6181	311557	41225
6182	311620	41176
6183	311667	41125
6184	311714	41074
6185	311761	41023
6186	311807	40972
6187	311854	40922
6188	311902	40871
6189	311948	40820
6190	311996	40769
6191	312043	40718
6192	312090	40668
6193	312138	40617
6194	312186	40566
6195	312235	40516
6196	312282	40465
6197	312330	40414
6198	312378	40363
6199	312425	40312
6200	312472	40262
6201	312517	40211
6202	312563	40160
6203	312610	40109
6204	312658	40058
6205	312705	40007
6206	312752	39956
6207	312798	39905
6208	312846	39855
6209	312893	39804
6210	312938	39753
6211	312985	39702
6212	313031	39651
6213	313078	39600
6214	313125	39549
6215	313171	39499
6216	313216	39448
6217	313262	39397
6218	313311	39346
6219	313357	39295
6220	313403	39244
6221	313449	39193
6222	313498	39143
6223	313559	39094
6224	313606	39043
6225	313653	38992
6226	313700	38941
6227	313749	38891
6228	313858	38848
6229	313920	38799
6230	313965	38748
6231	314013	38697
6232	314058	38646
6233	314109	38596
6234	314154	38545
6235	314204	38494
6236	314250	38443
6237	314297	38392
6238	314344	38342
6239	314390	38291
6240	314436	38240
6241	314482	38189
6242	314526	38138
6243	314572	38087
6244	314619	38036
6245	314667	37985
6246	314714	37935
6247	314760	37884
6248	314807	37833
6249	314854	37782
6250	314900	37731
6251	314947	37680
6252	314995	37630
6253	315042	37579
6254	315089	37528
6255	315135	37477
6256	315183	37427
6257	315229	37376
6258	315282	37326
6259	315329	37275
6260	315374	37224
6261	315421	37173
6262	315467	37122
6263	315512	37071
6264	315559	37020
6265	315607	36970
6266	315655	36919
6267	315700	36868
6268	315747	36817
6269	315795	36767
6270	315842	36716
6271	315889	36665
6272	315935	36614
6273	315983	36564
6274	316031	36513
6275	316078	36462
6276	316124	36411
6277	316171	36361
6278	316217	36310
6279	316264	36259
6280	316312	36208
6281	316360	36158
6282	316405	36107
6283	316453	36056
6284	316500	36005
6285	316547	35955
6286	316598	35905
6287	316668	35856
6288	316744	35809
6289	316800	35759
6290	316848	35709
6291	316895	35658
6292	316942	35607
6293	316988	35556
6294	317034	35505
6295	317080	35455
6296	317128	35404
6297	317176	35353
6298	317222	35302
6299	317270	35252
6300	317317	35201
6301	317363	35150
6302	317409	35099
6303	317454	35048
6304	317500	34998
6305	317563	34949
6306	317612	34898
6307	317658	34847
6308	317703	34796
6309	317750	34746
6310	317797	34695
6311	317845	34644
6312	317892	34594
6313	317939	34543
6314	317986	34492
6315	318033	34441
6316	318080	34391
6317	318126	34340
6318	318176	34289
6319	318225	34239
6320	318272	34188
6321	318319	34137
6322	318364	34087
6323	318410	34036
6324	318458	33985
